"","BPS_ID","EVT_ID","freq","acres","BPS_NAME","bps_acres","EVT_NAME","evt_acres"
"1746",2120,7517,69,15,"BPS  Western Great Plains Wooded Draw and Ravine",89426,"EVT  Paleozoic Plateau Bluff and Talus Woodland",119828
"1747",2120,7905,1361,303,"BPS  Western Great Plains Wooded Draw and Ravine",89426,"EVT  Eastern Cool Temperate Urban Deciduous Forest",53799
"1748",2120,7906,55,12,"BPS  Western Great Plains Wooded Draw and Ravine",89426,"EVT  Eastern Cool Temperate Urban Evergreen Forest",6185
"1749",2120,7907,292,65,"BPS  Western Great Plains Wooded Draw and Ravine",89426,"EVT  Eastern Cool Temperate Urban Mixed Forest",15096
"1750",2120,7908,4230,941,"BPS  Western Great Plains Wooded Draw and Ravine",89426,"EVT  Eastern Cool Temperate Urban Herbaceous",120394
"1751",2120,7909,2446,544,"BPS  Western Great Plains Wooded Draw and Ravine",89426,"EVT  Eastern Cool Temperate Urban Shrubland",57812
"1752",2120,7925,240,53,"BPS  Western Great Plains Wooded Draw and Ravine",89426,"EVT  Eastern Cool Temperate Developed Deciduous Forest",22425
"1753",2120,7927,115,26,"BPS  Western Great Plains Wooded Draw and Ravine",89426,"EVT  Eastern Cool Temperate Developed Mixed Forest",9472
"1754",2120,7928,40,9,"BPS  Western Great Plains Wooded Draw and Ravine",89426,"EVT  Eastern Cool Temperate Developed Shrubland",1679
"1755",2120,7929,1421,316,"BPS  Western Great Plains Wooded Draw and Ravine",89426,"EVT  Eastern Cool Temperate Developed Herbaceous",48885
"1756",2120,7970,21,5,"BPS  Western Great Plains Wooded Draw and Ravine",89426,"EVT  Eastern Cool Temperate Orchard",2037
"1757",2120,7973,1330,296,"BPS  Western Great Plains Wooded Draw and Ravine",89426,"EVT  Eastern Cool Temperate Row Crop - Close Grown Crop",108714
"1758",2120,7974,234088,52060,"BPS  Western Great Plains Wooded Draw and Ravine",89426,"EVT  Eastern Cool Temperate Row Crop",6198921
"1759",2120,7975,8429,1875,"BPS  Western Great Plains Wooded Draw and Ravine",89426,"EVT  Eastern Cool Temperate Close Grown Crop",898359
"1760",2120,7976,11461,2549,"BPS  Western Great Plains Wooded Draw and Ravine",89426,"EVT  Eastern Cool Temperate Fallow/Idle Cropland",361253
"1761",2120,7977,45935,10216,"BPS  Western Great Plains Wooded Draw and Ravine",89426,"EVT  Eastern Cool Temperate Pasture and Hayland",2060384
"1762",2120,7978,41,9,"BPS  Western Great Plains Wooded Draw and Ravine",89426,"EVT  Eastern Cool Temperate Wheat",22853
"1763",2120,9177,68,15,"BPS  Western Great Plains Wooded Draw and Ravine",89426,"EVT  North-Central Interior and Appalachian Acidic Peatland Woodland",23313
"1764",2120,9178,198,44,"BPS  Western Great Plains Wooded Draw and Ravine",89426,"EVT  North-Central Interior and Appalachian Rich Swamp",61048
"1765",2120,9179,10835,2410,"BPS  Western Great Plains Wooded Draw and Ravine",89426,"EVT  North-Central Interior Floodplain Forest",277980
"1766",2120,9180,2081,463,"BPS  Western Great Plains Wooded Draw and Ravine",89426,"EVT  North-Central Interior Freshwater Marsh",48451
"1767",2120,9183,42,9,"BPS  Western Great Plains Wooded Draw and Ravine",89426,"EVT  North-Central Interior Shrub Swamp",7263
"1768",2120,9312,80,18,"BPS  Western Great Plains Wooded Draw and Ravine",89426,"EVT  Northeastern North American Temperate Forest Plantation",52847
"1769",2120,9314,736,164,"BPS  Western Great Plains Wooded Draw and Ravine",89426,"EVT  Northern & Central Native Ruderal Flooded & Swamp Forest",35002
"1770",2120,9315,3984,886,"BPS  Western Great Plains Wooded Draw and Ravine",89426,"EVT  Northern & Central Native Ruderal Forest",273375
"1771",2120,9317,396,88,"BPS  Western Great Plains Wooded Draw and Ravine",89426,"EVT  Northern & Central Ruderal Shrubland",18466
"1772",2120,9318,991,220,"BPS  Western Great Plains Wooded Draw and Ravine",89426,"EVT  Northern & Central Ruderal Wet Meadow & Marsh",28764
"1773",2120,9679,163,36,"BPS  Western Great Plains Wooded Draw and Ravine",89426,"EVT  North-Central Interior Floodplain Shrubland",6004
"1774",2120,9682,20,4,"BPS  Western Great Plains Wooded Draw and Ravine",89426,"EVT  North-Central Interior Graminoid Alkaline Fen",754
"1775",2120,9683,728,162,"BPS  Western Great Plains Wooded Draw and Ravine",89426,"EVT  North-Central Interior Wet Meadow",28377
"1776",2120,9817,14544,3235,"BPS  Western Great Plains Wooded Draw and Ravine",89426,"EVT  Northern & Central Ruderal Meadow",373281
"1777",2121,7239,22,5,"BPS  North-Central Interior Oak Savanna",56421,"EVT  Laurentian-Acadian Northern Pine-(Oak) Forest",53718
"1778",2121,7286,84,19,"BPS  North-Central Interior Oak Savanna",56421,"EVT  Paleozoic Plateau Bluff and Talus Herbaceous",1525
"1779",2121,7290,11,2,"BPS  North-Central Interior Oak Savanna",56421,"EVT  North-Central Oak Barrens Herbaceous",773
"1780",2121,7295,173,38,"BPS  North-Central Interior Oak Savanna",56421,"EVT  Quarries-Strip Mines-Gravel Pits-Well and Wind Pads",4537
"1781",2121,7296,4772,1061,"BPS  North-Central Interior Oak Savanna",56421,"EVT  Developed-Low Intensity",156959
"1782",2121,7297,2786,620,"BPS  North-Central Interior Oak Savanna",56421,"EVT  Developed-Medium Intensity",84822
"1783",2121,7298,901,200,"BPS  North-Central Interior Oak Savanna",56421,"EVT  Developed-High Intensity",30918
"1784",2121,7299,15757,3504,"BPS  North-Central Interior Oak Savanna",56421,"EVT  Developed-Roads",728924
"1785",2121,7310,41678,9269,"BPS  North-Central Interior Oak Savanna",56421,"EVT  North-Central Interior Dry-Mesic Oak Forest and Woodland",2782040
"1786",2121,7311,8967,1994,"BPS  North-Central Interior Oak Savanna",56421,"EVT  North-Central Interior Dry Oak Forest and Woodland",259395
"1787",2121,7314,6313,1404,"BPS  North-Central Interior Oak Savanna",56421,"EVT  North-Central Interior Maple-Basswood Forest",494386
"1788",2121,7362,13,3,"BPS  North-Central Interior Oak Savanna",56421,"EVT  Laurentian-Acadian Northern Pine Forest",41936
"1789",2121,7394,44,10,"BPS  North-Central Interior Oak Savanna",56421,"EVT  North-Central Interior Oak Savanna",141
"1790",2121,7395,1893,421,"BPS  North-Central Interior Oak Savanna",56421,"EVT  North-Central Oak Barrens Woodland",22708
"1791",2121,7412,360,80,"BPS  North-Central Interior Oak Savanna",56421,"EVT  North-Central Interior Sand and Gravel Tallgrass Prairie",2099
"1792",2121,7421,732,163,"BPS  North-Central Interior Oak Savanna",56421,"EVT  Central Tallgrass Prairie",15072
"1793",2121,7488,113,25,"BPS  North-Central Interior Oak Savanna",56421,"EVT  Eastern Great Plains Wet Meadow-Prairie-Marsh",4935
"1794",2121,7517,2410,536,"BPS  North-Central Interior Oak Savanna",56421,"EVT  Paleozoic Plateau Bluff and Talus Woodland",119828
"1795",2121,7905,1366,304,"BPS  North-Central Interior Oak Savanna",56421,"EVT  Eastern Cool Temperate Urban Deciduous Forest",53799
"1796",2121,7906,109,24,"BPS  North-Central Interior Oak Savanna",56421,"EVT  Eastern Cool Temperate Urban Evergreen Forest",6185
"1797",2121,7907,481,107,"BPS  North-Central Interior Oak Savanna",56421,"EVT  Eastern Cool Temperate Urban Mixed Forest",15096
"1798",2121,7908,3109,691,"BPS  North-Central Interior Oak Savanna",56421,"EVT  Eastern Cool Temperate Urban Herbaceous",120394
"1799",2121,7909,1386,308,"BPS  North-Central Interior Oak Savanna",56421,"EVT  Eastern Cool Temperate Urban Shrubland",57812
"1800",2121,7925,825,183,"BPS  North-Central Interior Oak Savanna",56421,"EVT  Eastern Cool Temperate Developed Deciduous Forest",22425
"1801",2121,7926,7,2,"BPS  North-Central Interior Oak Savanna",56421,"EVT  Eastern Cool Temperate Developed Evergreen Forest",1132
"1802",2121,7927,213,47,"BPS  North-Central Interior Oak Savanna",56421,"EVT  Eastern Cool Temperate Developed Mixed Forest",9472
"1803",2121,7928,58,13,"BPS  North-Central Interior Oak Savanna",56421,"EVT  Eastern Cool Temperate Developed Shrubland",1679
"1804",2121,7929,1249,278,"BPS  North-Central Interior Oak Savanna",56421,"EVT  Eastern Cool Temperate Developed Herbaceous",48885
"1805",2121,7970,39,9,"BPS  North-Central Interior Oak Savanna",56421,"EVT  Eastern Cool Temperate Orchard",2037
"1806",2121,7973,1098,244,"BPS  North-Central Interior Oak Savanna",56421,"EVT  Eastern Cool Temperate Row Crop - Close Grown Crop",108714
"1807",2121,7974,93411,20774,"BPS  North-Central Interior Oak Savanna",56421,"EVT  Eastern Cool Temperate Row Crop",6198921
"1808",2121,7975,7044,1567,"BPS  North-Central Interior Oak Savanna",56421,"EVT  Eastern Cool Temperate Close Grown Crop",898359
"1809",2121,7976,6320,1406,"BPS  North-Central Interior Oak Savanna",56421,"EVT  Eastern Cool Temperate Fallow/Idle Cropland",361253
"1810",2121,7977,28953,6439,"BPS  North-Central Interior Oak Savanna",56421,"EVT  Eastern Cool Temperate Pasture and Hayland",2060384
"1811",2121,7978,200,44,"BPS  North-Central Interior Oak Savanna",56421,"EVT  Eastern Cool Temperate Wheat",22853
"1812",2121,9177,8,2,"BPS  North-Central Interior Oak Savanna",56421,"EVT  North-Central Interior and Appalachian Acidic Peatland Woodland",23313
"1813",2121,9178,302,67,"BPS  North-Central Interior Oak Savanna",56421,"EVT  North-Central Interior and Appalachian Rich Swamp",61048
"1814",2121,9179,2415,537,"BPS  North-Central Interior Oak Savanna",56421,"EVT  North-Central Interior Floodplain Forest",277980
"1815",2121,9180,295,66,"BPS  North-Central Interior Oak Savanna",56421,"EVT  North-Central Interior Freshwater Marsh",48451
"1816",2121,9183,17,4,"BPS  North-Central Interior Oak Savanna",56421,"EVT  North-Central Interior Shrub Swamp",7263
"1817",2121,9312,741,165,"BPS  North-Central Interior Oak Savanna",56421,"EVT  Northeastern North American Temperate Forest Plantation",52847
"1818",2121,9314,192,43,"BPS  North-Central Interior Oak Savanna",56421,"EVT  Northern & Central Native Ruderal Flooded & Swamp Forest",35002
"1819",2121,9315,3724,828,"BPS  North-Central Interior Oak Savanna",56421,"EVT  Northern & Central Native Ruderal Forest",273375
"1820",2121,9317,644,143,"BPS  North-Central Interior Oak Savanna",56421,"EVT  Northern & Central Ruderal Shrubland",18466
"1821",2121,9318,110,24,"BPS  North-Central Interior Oak Savanna",56421,"EVT  Northern & Central Ruderal Wet Meadow & Marsh",28764
"1822",2121,9679,24,5,"BPS  North-Central Interior Oak Savanna",56421,"EVT  North-Central Interior Floodplain Shrubland",6004
"1823",2121,9683,92,20,"BPS  North-Central Interior Oak Savanna",56421,"EVT  North-Central Interior Wet Meadow",28377
"1824",2121,9817,12238,2722,"BPS  North-Central Interior Oak Savanna",56421,"EVT  Northern & Central Ruderal Meadow",373281
"1825",2122,7238,1,0,"BPS  North-Central Oak Barrens",4506,"EVT  Laurentian-Acadian Northern Oak Forest",19111
"1826",2122,7239,11,2,"BPS  North-Central Oak Barrens",4506,"EVT  Laurentian-Acadian Northern Pine-(Oak) Forest",53718
"1827",2122,7286,1,0,"BPS  North-Central Oak Barrens",4506,"EVT  Paleozoic Plateau Bluff and Talus Herbaceous",1525
"1828",2122,7290,11,2,"BPS  North-Central Oak Barrens",4506,"EVT  North-Central Oak Barrens Herbaceous",773
"1829",2122,7295,12,3,"BPS  North-Central Oak Barrens",4506,"EVT  Quarries-Strip Mines-Gravel Pits-Well and Wind Pads",4537
"1830",2122,7296,523,116,"BPS  North-Central Oak Barrens",4506,"EVT  Developed-Low Intensity",156959
"1831",2122,7297,182,40,"BPS  North-Central Oak Barrens",4506,"EVT  Developed-Medium Intensity",84822
"1832",2122,7298,27,6,"BPS  North-Central Oak Barrens",4506,"EVT  Developed-High Intensity",30918
"1833",2122,7299,2179,485,"BPS  North-Central Oak Barrens",4506,"EVT  Developed-Roads",728924
"1834",2122,7310,2149,478,"BPS  North-Central Oak Barrens",4506,"EVT  North-Central Interior Dry-Mesic Oak Forest and Woodland",2782040
"1835",2122,7311,1411,314,"BPS  North-Central Oak Barrens",4506,"EVT  North-Central Interior Dry Oak Forest and Woodland",259395
"1836",2122,7314,685,152,"BPS  North-Central Oak Barrens",4506,"EVT  North-Central Interior Maple-Basswood Forest",494386
"1837",2122,7362,5,1,"BPS  North-Central Oak Barrens",4506,"EVT  Laurentian-Acadian Northern Pine Forest",41936
"1838",2122,7395,1010,225,"BPS  North-Central Oak Barrens",4506,"EVT  North-Central Oak Barrens Woodland",22708
"1839",2122,7412,73,16,"BPS  North-Central Oak Barrens",4506,"EVT  North-Central Interior Sand and Gravel Tallgrass Prairie",2099
"1840",2122,7421,43,10,"BPS  North-Central Oak Barrens",4506,"EVT  Central Tallgrass Prairie",15072
"1841",2122,7517,62,14,"BPS  North-Central Oak Barrens",4506,"EVT  Paleozoic Plateau Bluff and Talus Woodland",119828
"1842",2122,7905,205,46,"BPS  North-Central Oak Barrens",4506,"EVT  Eastern Cool Temperate Urban Deciduous Forest",53799
"1843",2122,7906,38,8,"BPS  North-Central Oak Barrens",4506,"EVT  Eastern Cool Temperate Urban Evergreen Forest",6185
"1844",2122,7907,94,21,"BPS  North-Central Oak Barrens",4506,"EVT  Eastern Cool Temperate Urban Mixed Forest",15096
"1845",2122,7908,400,89,"BPS  North-Central Oak Barrens",4506,"EVT  Eastern Cool Temperate Urban Herbaceous",120394
"1846",2122,7909,168,37,"BPS  North-Central Oak Barrens",4506,"EVT  Eastern Cool Temperate Urban Shrubland",57812
"1847",2122,7925,157,35,"BPS  North-Central Oak Barrens",4506,"EVT  Eastern Cool Temperate Developed Deciduous Forest",22425
"1848",2122,7926,3,1,"BPS  North-Central Oak Barrens",4506,"EVT  Eastern Cool Temperate Developed Evergreen Forest",1132
"1849",2122,7927,41,9,"BPS  North-Central Oak Barrens",4506,"EVT  Eastern Cool Temperate Developed Mixed Forest",9472
"1850",2122,7928,19,4,"BPS  North-Central Oak Barrens",4506,"EVT  Eastern Cool Temperate Developed Shrubland",1679
"1851",2122,7929,134,30,"BPS  North-Central Oak Barrens",4506,"EVT  Eastern Cool Temperate Developed Herbaceous",48885
"1852",2122,7970,1,0,"BPS  North-Central Oak Barrens",4506,"EVT  Eastern Cool Temperate Orchard",2037
"1853",2122,7973,16,4,"BPS  North-Central Oak Barrens",4506,"EVT  Eastern Cool Temperate Row Crop - Close Grown Crop",108714
"1854",2122,7974,4366,971,"BPS  North-Central Oak Barrens",4506,"EVT  Eastern Cool Temperate Row Crop",6198921
"1855",2122,7975,250,56,"BPS  North-Central Oak Barrens",4506,"EVT  Eastern Cool Temperate Close Grown Crop",898359
"1856",2122,7976,506,113,"BPS  North-Central Oak Barrens",4506,"EVT  Eastern Cool Temperate Fallow/Idle Cropland",361253
"1857",2122,7977,2885,642,"BPS  North-Central Oak Barrens",4506,"EVT  Eastern Cool Temperate Pasture and Hayland",2060384
"1858",2122,7978,1,0,"BPS  North-Central Oak Barrens",4506,"EVT  Eastern Cool Temperate Wheat",22853
"1859",2122,9177,6,1,"BPS  North-Central Oak Barrens",4506,"EVT  North-Central Interior and Appalachian Acidic Peatland Woodland",23313
"1860",2122,9178,54,12,"BPS  North-Central Oak Barrens",4506,"EVT  North-Central Interior and Appalachian Rich Swamp",61048
"1861",2122,9179,728,162,"BPS  North-Central Oak Barrens",4506,"EVT  North-Central Interior Floodplain Forest",277980
"1862",2122,9180,100,22,"BPS  North-Central Oak Barrens",4506,"EVT  North-Central Interior Freshwater Marsh",48451
"1863",2122,9183,3,1,"BPS  North-Central Oak Barrens",4506,"EVT  North-Central Interior Shrub Swamp",7263
"1864",2122,9312,256,57,"BPS  North-Central Oak Barrens",4506,"EVT  Northeastern North American Temperate Forest Plantation",52847
"1865",2122,9314,25,6,"BPS  North-Central Oak Barrens",4506,"EVT  Northern & Central Native Ruderal Flooded & Swamp Forest",35002
"1866",2122,9315,313,70,"BPS  North-Central Oak Barrens",4506,"EVT  Northern & Central Native Ruderal Forest",273375
"1867",2122,9317,138,31,"BPS  North-Central Oak Barrens",4506,"EVT  Northern & Central Ruderal Shrubland",18466
"1868",2122,9318,11,2,"BPS  North-Central Oak Barrens",4506,"EVT  Northern & Central Ruderal Wet Meadow & Marsh",28764
"1869",2122,9679,19,4,"BPS  North-Central Oak Barrens",4506,"EVT  North-Central Interior Floodplain Shrubland",6004
"1870",2122,9682,1,0,"BPS  North-Central Oak Barrens",4506,"EVT  North-Central Interior Graminoid Alkaline Fen",754
"1871",2122,9683,11,2,"BPS  North-Central Oak Barrens",4506,"EVT  North-Central Interior Wet Meadow",28377
"1872",2122,9817,927,206,"BPS  North-Central Oak Barrens",4506,"EVT  Northern & Central Ruderal Meadow",373281
"1873",2123,7238,2,0,"BPS  North-Central Interior Sand and Gravel Tallgrass Prairie",127398,"EVT  Laurentian-Acadian Northern Oak Forest",19111
"1874",2123,7239,1,0,"BPS  North-Central Interior Sand and Gravel Tallgrass Prairie",127398,"EVT  Laurentian-Acadian Northern Pine-(Oak) Forest",53718
"1875",2123,7286,140,31,"BPS  North-Central Interior Sand and Gravel Tallgrass Prairie",127398,"EVT  Paleozoic Plateau Bluff and Talus Herbaceous",1525
"1876",2123,7295,336,75,"BPS  North-Central Interior Sand and Gravel Tallgrass Prairie",127398,"EVT  Quarries-Strip Mines-Gravel Pits-Well and Wind Pads",4537
"1877",2123,7296,8266,1838,"BPS  North-Central Interior Sand and Gravel Tallgrass Prairie",127398,"EVT  Developed-Low Intensity",156959
"1878",2123,7297,4194,933,"BPS  North-Central Interior Sand and Gravel Tallgrass Prairie",127398,"EVT  Developed-Medium Intensity",84822
"1879",2123,7298,1215,270,"BPS  North-Central Interior Sand and Gravel Tallgrass Prairie",127398,"EVT  Developed-High Intensity",30918
"1880",2123,7299,25800,5738,"BPS  North-Central Interior Sand and Gravel Tallgrass Prairie",127398,"EVT  Developed-Roads",728924
"1881",2123,7310,153431,34122,"BPS  North-Central Interior Sand and Gravel Tallgrass Prairie",127398,"EVT  North-Central Interior Dry-Mesic Oak Forest and Woodland",2782040
"1882",2123,7311,11320,2518,"BPS  North-Central Interior Sand and Gravel Tallgrass Prairie",127398,"EVT  North-Central Interior Dry Oak Forest and Woodland",259395
"1883",2123,7314,40035,8904,"BPS  North-Central Interior Sand and Gravel Tallgrass Prairie",127398,"EVT  North-Central Interior Maple-Basswood Forest",494386
"1884",2123,7362,2,0,"BPS  North-Central Interior Sand and Gravel Tallgrass Prairie",127398,"EVT  Laurentian-Acadian Northern Pine Forest",41936
"1885",2123,7394,3,1,"BPS  North-Central Interior Sand and Gravel Tallgrass Prairie",127398,"EVT  North-Central Interior Oak Savanna",141
"1886",2123,7395,195,43,"BPS  North-Central Interior Sand and Gravel Tallgrass Prairie",127398,"EVT  North-Central Oak Barrens Woodland",22708
"1887",2123,7412,261,58,"BPS  North-Central Interior Sand and Gravel Tallgrass Prairie",127398,"EVT  North-Central Interior Sand and Gravel Tallgrass Prairie",2099
"1888",2123,7421,583,130,"BPS  North-Central Interior Sand and Gravel Tallgrass Prairie",127398,"EVT  Central Tallgrass Prairie",15072
"1889",2123,7488,62,14,"BPS  North-Central Interior Sand and Gravel Tallgrass Prairie",127398,"EVT  Eastern Great Plains Wet Meadow-Prairie-Marsh",4935
"1890",2123,7517,5446,1211,"BPS  North-Central Interior Sand and Gravel Tallgrass Prairie",127398,"EVT  Paleozoic Plateau Bluff and Talus Woodland",119828
"1891",2123,7905,3344,744,"BPS  North-Central Interior Sand and Gravel Tallgrass Prairie",127398,"EVT  Eastern Cool Temperate Urban Deciduous Forest",53799
"1892",2123,7906,134,30,"BPS  North-Central Interior Sand and Gravel Tallgrass Prairie",127398,"EVT  Eastern Cool Temperate Urban Evergreen Forest",6185
"1893",2123,7907,903,201,"BPS  North-Central Interior Sand and Gravel Tallgrass Prairie",127398,"EVT  Eastern Cool Temperate Urban Mixed Forest",15096
"1894",2123,7908,4790,1065,"BPS  North-Central Interior Sand and Gravel Tallgrass Prairie",127398,"EVT  Eastern Cool Temperate Urban Herbaceous",120394
"1895",2123,7909,2848,633,"BPS  North-Central Interior Sand and Gravel Tallgrass Prairie",127398,"EVT  Eastern Cool Temperate Urban Shrubland",57812
"1896",2123,7925,1440,320,"BPS  North-Central Interior Sand and Gravel Tallgrass Prairie",127398,"EVT  Eastern Cool Temperate Developed Deciduous Forest",22425
"1897",2123,7926,10,2,"BPS  North-Central Interior Sand and Gravel Tallgrass Prairie",127398,"EVT  Eastern Cool Temperate Developed Evergreen Forest",1132
"1898",2123,7927,207,46,"BPS  North-Central Interior Sand and Gravel Tallgrass Prairie",127398,"EVT  Eastern Cool Temperate Developed Mixed Forest",9472
"1899",2123,7928,51,11,"BPS  North-Central Interior Sand and Gravel Tallgrass Prairie",127398,"EVT  Eastern Cool Temperate Developed Shrubland",1679
"1900",2123,7929,1509,336,"BPS  North-Central Interior Sand and Gravel Tallgrass Prairie",127398,"EVT  Eastern Cool Temperate Developed Herbaceous",48885
"1901",2123,7970,49,11,"BPS  North-Central Interior Sand and Gravel Tallgrass Prairie",127398,"EVT  Eastern Cool Temperate Orchard",2037
"1902",2123,7973,3322,739,"BPS  North-Central Interior Sand and Gravel Tallgrass Prairie",127398,"EVT  Eastern Cool Temperate Row Crop - Close Grown Crop",108714
"1903",2123,7974,117349,26098,"BPS  North-Central Interior Sand and Gravel Tallgrass Prairie",127398,"EVT  Eastern Cool Temperate Row Crop",6198921
"1904",2123,7975,15379,3420,"BPS  North-Central Interior Sand and Gravel Tallgrass Prairie",127398,"EVT  Eastern Cool Temperate Close Grown Crop",898359
"1905",2123,7976,18679,4154,"BPS  North-Central Interior Sand and Gravel Tallgrass Prairie",127398,"EVT  Eastern Cool Temperate Fallow/Idle Cropland",361253
"1906",2123,7977,114853,25543,"BPS  North-Central Interior Sand and Gravel Tallgrass Prairie",127398,"EVT  Eastern Cool Temperate Pasture and Hayland",2060384
"1907",2123,7978,60,13,"BPS  North-Central Interior Sand and Gravel Tallgrass Prairie",127398,"EVT  Eastern Cool Temperate Wheat",22853
"1908",2123,9178,51,11,"BPS  North-Central Interior Sand and Gravel Tallgrass Prairie",127398,"EVT  North-Central Interior and Appalachian Rich Swamp",61048
"1909",2123,9179,968,215,"BPS  North-Central Interior Sand and Gravel Tallgrass Prairie",127398,"EVT  North-Central Interior Floodplain Forest",277980
"1910",2123,9180,136,30,"BPS  North-Central Interior Sand and Gravel Tallgrass Prairie",127398,"EVT  North-Central Interior Freshwater Marsh",48451
"1911",2123,9183,4,1,"BPS  North-Central Interior Sand and Gravel Tallgrass Prairie",127398,"EVT  North-Central Interior Shrub Swamp",7263
"1912",2123,9312,764,170,"BPS  North-Central Interior Sand and Gravel Tallgrass Prairie",127398,"EVT  Northeastern North American Temperate Forest Plantation",52847
"1913",2123,9314,46,10,"BPS  North-Central Interior Sand and Gravel Tallgrass Prairie",127398,"EVT  Northern & Central Native Ruderal Flooded & Swamp Forest",35002
"1914",2123,9315,11967,2661,"BPS  North-Central Interior Sand and Gravel Tallgrass Prairie",127398,"EVT  Northern & Central Native Ruderal Forest",273375
"1915",2123,9317,1207,268,"BPS  North-Central Interior Sand and Gravel Tallgrass Prairie",127398,"EVT  Northern & Central Ruderal Shrubland",18466
"1916",2123,9318,62,14,"BPS  North-Central Interior Sand and Gravel Tallgrass Prairie",127398,"EVT  Northern & Central Ruderal Wet Meadow & Marsh",28764
"1917",2123,9679,15,3,"BPS  North-Central Interior Sand and Gravel Tallgrass Prairie",127398,"EVT  North-Central Interior Floodplain Shrubland",6004
"1918",2123,9682,1,0,"BPS  North-Central Interior Sand and Gravel Tallgrass Prairie",127398,"EVT  North-Central Interior Graminoid Alkaline Fen",754
"1919",2123,9683,30,7,"BPS  North-Central Interior Sand and Gravel Tallgrass Prairie",127398,"EVT  North-Central Interior Wet Meadow",28377
"1920",2123,9817,21376,4754,"BPS  North-Central Interior Sand and Gravel Tallgrass Prairie",127398,"EVT  Northern & Central Ruderal Meadow",373281
"1921",2124,7286,39,9,"BPS  Northern Tallgrass Prairie",172429,"EVT  Paleozoic Plateau Bluff and Talus Herbaceous",1525
"1922",2124,7290,12,3,"BPS  Northern Tallgrass Prairie",172429,"EVT  North-Central Oak Barrens Herbaceous",773
"1923",2124,7295,836,186,"BPS  Northern Tallgrass Prairie",172429,"EVT  Quarries-Strip Mines-Gravel Pits-Well and Wind Pads",4537
"1924",2124,7296,20473,4553,"BPS  Northern Tallgrass Prairie",172429,"EVT  Developed-Low Intensity",156959
"1925",2124,7297,15446,3435,"BPS  Northern Tallgrass Prairie",172429,"EVT  Developed-Medium Intensity",84822
"1926",2124,7298,8210,1826,"BPS  Northern Tallgrass Prairie",172429,"EVT  Developed-High Intensity",30918
"1927",2124,7299,60536,13463,"BPS  Northern Tallgrass Prairie",172429,"EVT  Developed-Roads",728924
"1928",2124,7310,58242,12953,"BPS  Northern Tallgrass Prairie",172429,"EVT  North-Central Interior Dry-Mesic Oak Forest and Woodland",2782040
"1929",2124,7311,6088,1354,"BPS  Northern Tallgrass Prairie",172429,"EVT  North-Central Interior Dry Oak Forest and Woodland",259395
"1930",2124,7314,13151,2925,"BPS  Northern Tallgrass Prairie",172429,"EVT  North-Central Interior Maple-Basswood Forest",494386
"1931",2124,7394,127,28,"BPS  Northern Tallgrass Prairie",172429,"EVT  North-Central Interior Oak Savanna",141
"1932",2124,7395,885,197,"BPS  Northern Tallgrass Prairie",172429,"EVT  North-Central Oak Barrens Woodland",22708
"1933",2124,7412,477,106,"BPS  Northern Tallgrass Prairie",172429,"EVT  North-Central Interior Sand and Gravel Tallgrass Prairie",2099
"1934",2124,7421,1065,237,"BPS  Northern Tallgrass Prairie",172429,"EVT  Central Tallgrass Prairie",15072
"1935",2124,7488,258,57,"BPS  Northern Tallgrass Prairie",172429,"EVT  Eastern Great Plains Wet Meadow-Prairie-Marsh",4935
"1936",2124,7517,1517,337,"BPS  Northern Tallgrass Prairie",172429,"EVT  Paleozoic Plateau Bluff and Talus Woodland",119828
"1937",2124,7905,3772,839,"BPS  Northern Tallgrass Prairie",172429,"EVT  Eastern Cool Temperate Urban Deciduous Forest",53799
"1938",2124,7906,237,53,"BPS  Northern Tallgrass Prairie",172429,"EVT  Eastern Cool Temperate Urban Evergreen Forest",6185
"1939",2124,7907,1460,325,"BPS  Northern Tallgrass Prairie",172429,"EVT  Eastern Cool Temperate Urban Mixed Forest",15096
"1940",2124,7908,11004,2447,"BPS  Northern Tallgrass Prairie",172429,"EVT  Eastern Cool Temperate Urban Herbaceous",120394
"1941",2124,7909,5084,1131,"BPS  Northern Tallgrass Prairie",172429,"EVT  Eastern Cool Temperate Urban Shrubland",57812
"1942",2124,7925,1971,438,"BPS  Northern Tallgrass Prairie",172429,"EVT  Eastern Cool Temperate Developed Deciduous Forest",22425
"1943",2124,7926,5,1,"BPS  Northern Tallgrass Prairie",172429,"EVT  Eastern Cool Temperate Developed Evergreen Forest",1132
"1944",2124,7927,561,125,"BPS  Northern Tallgrass Prairie",172429,"EVT  Eastern Cool Temperate Developed Mixed Forest",9472
"1945",2124,7928,192,43,"BPS  Northern Tallgrass Prairie",172429,"EVT  Eastern Cool Temperate Developed Shrubland",1679
"1946",2124,7929,3925,873,"BPS  Northern Tallgrass Prairie",172429,"EVT  Eastern Cool Temperate Developed Herbaceous",48885
"1947",2124,7970,71,16,"BPS  Northern Tallgrass Prairie",172429,"EVT  Eastern Cool Temperate Orchard",2037
"1948",2124,7973,4189,932,"BPS  Northern Tallgrass Prairie",172429,"EVT  Eastern Cool Temperate Row Crop - Close Grown Crop",108714
"1949",2124,7974,403335,89700,"BPS  Northern Tallgrass Prairie",172429,"EVT  Eastern Cool Temperate Row Crop",6198921
"1950",2124,7975,23134,5145,"BPS  Northern Tallgrass Prairie",172429,"EVT  Eastern Cool Temperate Close Grown Crop",898359
